AF,1183,1,B737-400,PRG,07:25 AM CET,CDG,09:05 AM CET,100
AF,1192,1,A320,CDG,07:10 PM CET,TLV,12:50 AM ZE2,280
AF,1193,1,A320,TLV,07:20 AM ZE2,CDG,11:25 AM CET,305
AF,1204,1,A321,CDG,07:15 AM CET,FCO,09:20 AM CET,125
AF,1218,1,B737-400,CDG,07:00 AM CET,FRA,08:25 AM CET,85
AF,1219,1,B737-400,FRA,09:15 AM CET,CDG,10:30 AM CET,75
AF,1240,1,A321,CDG,07:50 AM CET,AMS,09:05 AM CET,75
AF,1241,1,A321,AMS,10:50 AM CET,CDG,12:00 PM CET,70
AF,1246,1,A319,CDG,06:30 PM CET,WAW,08:45 PM CET,135
AF,1250,1,B737-400,CDG,07:00 PM CET,CPH,08:55 PM CET,115
AF,1251,1,B737-400,CPH,07:15 AM CET,CDG,09:10 AM CET,115
AF,1262,1,B737-400,CDG,06:55 PM CET,ARN,09:30 PM CET,155
AF,1270,1,A320,CDG,09:00 AM CET,LHR,09:25 AM GMT,85
AF,1274,1,B737-400,CDG,06:55 PM CET,OSL,09:15 PM CET,140
AF,1300,1,A320,CDG,09:35 AM CET,MAD,11:40 AM CET,125
AF,1318,1,A319,CDG,07:35 AM CET,FRA,09:00 AM CET,85
AF,1319,1,A319,FRA,10:40 AM CET,CDG,11:55 AM CET,75
AF,1356,1,B737-400,CDG,09:10 PM CET,BSL,10:13 PM CET,63
AF,1370,1,A319,CDG,10:00 AM CET,LHR,10:20 AM GMT,80
AF,1434,1,A319,CDG,07:20 AM CET,TXL,09:00 AM CET,100
AF,1438,1,A320,CDG,09:40 AM CET,VIE,11:40 AM CET,120
AF,1440,1,A320,CDG,09:35 AM CET,AMS,10:50 AM CET,75
AF,1441,1,A320,AMS,01:25 PM CET,CDG,02:35 PM CET,70
AF,1500,1,A320,CDG,10:40 AM CET,MAD,12:45 PM CET,125
AF,1504,1,A320,CDG,09:35 AM CET,FCO,11:40 AM CET,125
AF,1532,1,A320,CDG,09:45 AM CET,ATH,02:00 PM ZE2,195
AF,1533,1,A320,ATH,03:00 PM ZE2,CDG,05:20 PM CET,200
AF,1554,1,A320,CDG,07:40 AM CET,ZRH,08:55 AM CET,75
AF,1590,1,A321,CDG,10:00 AM CET,IST,02:25 PM ZE2,205
AF,1600,1,A321,CDG,12:40 PM CET,MAD,02:45 PM CET,125
AF,1604,1,A319,CDG,11:00 AM CET,FCO,01:05 PM CET,125
AF,1618,1,A320,CDG,09:45 AM CET,FRA,11:10 AM CET,85
AF,1619,1,A320,FRA,01:50 PM CET,CDG,03:05 PM CET,75
AF,1656,1,B737-400,CDG,08:45 AM CET,BSL,09:48 AM CET,63
AF,1670,1,A320,CDG,01:00 PM CET,LHR,01:10 PM GMT,70
AF,1682,1,B737-400,CDG,10:30 AM CET,PRG,12:10 PM CET,100
AF,1683,1,B737-400,PRG,01:10 PM CET,CDG,02:50 PM CET,100
AF,1694,1,A320,CDG,09:55 AM CET,BUD,12:00 PM CET,125
AF,1695,1,A320,BUD,12:55 PM CET,CDG,03:10 PM CET,135
AF,1700,1,A320,CDG,02:10 PM CET,MAD,04:15 PM CET,125
AF,1734,1,A319,CDG,10:20 AM CET,TXL,12:00 PM CET,100
AF,1738,1,B737-400,CDG,12:35 PM CET,VIE,02:40 PM CET,125
AF,1740,1,B737-400,CDG,12:45 PM CET,AMS,02:00 PM CET,75
AF,1741,1,B737-400,AMS,02:50 PM CET,CDG,04:00 PM CET,70
AF,1746,1,B737-400,CDG,07:00 AM CET,WAW,09:15 AM CET,135
AF,1750,1,B737-400,CDG,07:15 AM CET,CPH,09:10 AM CET,115
AF,1751,1,B737-400,CPH,10:05 AM CET,CDG,12:00 PM CET,115
AF,1800,1,A320,CDG,03:25 PM CET,MAD,05:30 PM CET,125
AF,1804,1,A320,CDG,12:40 PM CET,FCO,02:45 PM CET,125
AF,1832,1,A321,CDG,01:20 PM CET,ATH,05:35 PM ZE2,195
AF,1833,1,A321,ATH,07:10 PM ZE2,CDG,09:30 PM CET,200
AF,1854,1,B737-400,CDG,10:10 AM CET,ZRH,11:25 AM CET,75
AF,1870,1,B737-400,CDG,03:00 PM CET,LHR,03:10 PM GMT,70
AF,1888,1,B737-400,CDG,09:35 AM CET,OTP,01:30 PM ZE2,175
AF,1889,1,B737-400,OTP,02:25 PM ZE2,CDG,04:30 PM CET,185
AF,1900,1,A320,CDG,04:30 PM CET,MAD,06:35 PM CET,125
AF,1918,1,A320,CDG,01:05 PM CET,FRA,02:30 PM CET,85
AF,1919,1,B737-400,FRA,03:50 PM CET,CDG,05:05 PM CET,75
AF,1940,1,A320,CDG,03:00 PM CET,AMS,04:15 PM CET,75
AF,1941,1,A320,AMS,05:00 PM CET,CDG,06:10 PM CET,70
AF,1944,1,B737-400,CDG,09:25 AM CET,SVO,03:10 PM ZE3,225
AF,1945,1,B737-400,SVO,04:10 PM ZE3,CDG,06:10 PM CET,240
AF,1970,1,A320,CDG,04:00 PM CET,LHR,04:10 PM GMT,70
AF,1992,1,A320,CDG,10:00 AM CET,TLV,03:40 PM ZE2,280
AF,1993,1,A320,TLV,04:50 PM ZE2,CDG,08:55 PM CET,305
AF,2000,1,A319,CDG,05:30 PM CET,MAD,07:35 PM CET,125
AF,2004,1,B737-400,CDG,02:25 PM CET,FCO,04:30 PM CET,125
AF,2034,1,A320,CDG,01:20 PM CET,TXL,03:00 PM CET,100
AF,2038,1,A321,CDG,04:05 PM CET,VIE,06:10 PM CET,125
AF,2040,1,A320,CDG,04:05 PM CET,AMS,05:20 PM CET,75
AF,2041,1,A320,AMS,06:10 PM CET,CDG,07:20 PM CET,70
AF,2046,1,A319,CDG,09:35 AM CET,WAW,11:50 AM CET,135
AF,2050,1,B737-400,CDG,09:55 AM CET,CPH,11:50 AM CET,115
AF,2051,1,B737-400,CPH,01:05 PM CET,CDG,03:00 PM CET,115
AF,2070,1,B737-400,CDG,05:00 PM CET,LHR,05:10 PM GMT,70
AF,2074,1,B737-400,CDG,09:35 AM CET,OSL,11:55 AM CET,140
AF,2094,1,B737-400,CDG,03:35 PM CET,BUD,05:40 PM CET,125
AF,2095,1,B737-400,BUD,06:30 PM CET,CDG,08:45 PM CET,135
AF,2100,1,A320,CDG,07:10 PM CET,MAD,09:15 PM CET,125
AF,2118,1,B737-400,CDG,04:05 PM CET,FRA,05:30 PM CET,85
AF,2119,1,B737-400,FRA,06:30 PM CET,CDG,07:45 PM CET,75
AF,2140,1,B737-400,CDG,06:45 PM CET,AMS,08:00 PM CET,75
AF,2141,1,B737-400,AMS,08:50 PM CET,CDG,10:00 PM CET,70
AF,2154,1,B737-400,CDG,01:00 PM CET,ZRH,02:15 PM CET,75
AF,2170,1,A321,CDG,06:00 PM CET,LHR,06:10 PM GMT,70
AF,2200,1,A320,CDG,08:00 PM CET,MAD,10:05 PM CET,125
AF,2204,1,B737-400,CDG,05:20 PM CET,FCO,07:25 PM CET,125
AF,2218,1,A321,CDG,03:35 PM CET,FRA,05:00 PM CET,85
AF,2219,1,A321,FRA,05:50 PM CET,CDG,07:05 PM CET,75
AF,2234,1,A319,CDG,03:30 PM CET,TXL,05:10 PM CET,100
AF,2240,1,A320,CDG,07:50 PM CET,AMS,09:05 PM CET,75
AF,2241,1,A320,AMS,07:45 AM CET,CDG,08:55 AM CET,70
AF,2244,1,B737-400,CDG,12:55 PM CET,SVO,06:40 PM ZE3,225
AF,2245,1,B737-400,SVO,07:35 PM ZE3,CDG,09:35 PM CET,240
AF,2256,1,A319,CDG,12:35 PM CET,BSL,01:38 PM CET,63
AF,2257,1,B737-400,CDG,03:05 PM CET,BSL,04:08 PM CET,63
AF,2262,1,B737-400,CDG,11:10 AM CET,ARN,01:45 PM CET,155
AF,2270,1,B737-400,CDG,07:00 PM CET,LHR,07:20 PM GMT,80
AF,2273,1,A340,NOU,12:15 PM ZE11,NRT,07:10 PM ZE9,535
AF,2274,1,A340,NRT,08:40 PM ZE9,NOU,07:15 AM ZE11,515
AF,2282,1,B737-400,CDG,03:30 PM CET,PRG,05:10 PM CET,100
AF,2283,1,B737-400,PRG,06:00 PM CET,CDG,07:40 PM CET,100
AF,2304,1,A320,CDG,06:50 PM CET,FCO,08:55 PM CET,125
AF,2318,1,B737-400,CDG,04:35 PM CET,FRA,06:00 PM CET,85
AF,2319,1,B737-400,FRA,06:50 PM CET,CDG,08:05 PM CET,75
AF,2332,1,A321,CDG,06:30 PM CET,ATH,10:45 PM ZE2,195
AF,2333,1,A321,ATH,06:55 AM ZE2,CDG,09:15 AM CET,200
AF,2350,1,B737-400,CDG,12:50 PM CET,CPH,02:45 PM CET,115
AF,2351,1,B737-400,CPH,03:45 PM CET,CDG,05:40 PM CET,115
AF,2362,1,B737-400,CDG,12:40 PM CET,ARN,03:15 PM CET,155
AF,2370,1,A321,CDG,08:00 PM CET,LHR,08:20 PM GMT,80
AF,2390,1,A321,CDG,07:00 PM CET,IST,11:25 PM ZE2,205
AF,2391,1,A320,IST,09:05 AM ZE2,CDG,11:45 AM CET,220
AF,2418,1,A320,CDG,06:25 PM CET,FRA,07:50 PM CET,85
AF,2419,1,A320,FRA,08:40 PM CET,CDG,09:55 PM CET,75
AF,2434,1,B737-400,CDG,06:10 PM CET,TXL,07:50 PM CET,100
AF,2544,1,B737-400,CDG,04:00 PM CET,SVO,09:45 PM ZE3,225
AF,2545,1,B737-400,SVO,07:25 AM ZE3,CDG,09:25 AM CET,240
AF,2554,1,B737-400,CDG,04:55 PM CET,ZRH,06:10 PM CET,75
AF,2570,1,A320,CDG,07:30 PM CET,LHR,07:50 PM GMT,80
AF,2658,1,B737-400,CDG,09:45 AM CET,LED,03:10 PM ZE3,205
AF,2659,1,B737-400,LED,04:25 PM ZE3,CDG,05:55 PM CET,210
AF,2686,1,A319,CDG,10:00 AM CET,SOF,01:50 PM ZE2,170
AF,2687,1,A319,SOF,03:15 PM ZE2,CDG,05:15 PM CET,180
AF,3200,1,A320,DUB,12:10 PM GMT,BOD,03:00 PM CET,110
AF,3909,1,A320,BOD,10:30 AM CET,DUB,11:25 AM GMT,115
AF,5002,1,A320,CDG,07:15 AM CET,DUB,08:10 AM GMT,115
AF,5003,1,A320,DUB,06:40 AM GMT,CDG,09:30 AM CET,110
AF,8289,1,B737-500,MPL,09:55 AM CEDT,CDG,11:25 AM CEDT,90
AF,8290,1,B737-500,CDG,07:35 AM CEDT,MPL,09:00 AM CEDT,85
AF,8292,1,A320,CDG,10:05 AM CEDT,IST,02:25 PM ZE2,200
AF,8295,1,A320,IST,09:05 AM ZE2,CDG,11:50 AM CEDT,225
AF,8296,1,B777-200,CDG,04:40 PM CEDT,IAD,07:00 PM EDT,500
AF,8297,1,A320,NTE,06:45 AM CEDT,CDG,07:50 AM CEDT,65
AF,8298,1,A319,CDG,10:45 AM CEDT,KWI,05:55 PM ZE3,370
AF,8300,1,CRJ-200,NCE,04:55 PM CEDT,RNS,06:35 PM CEDT,100
AF,8301,1,A320,NCE,10:05 AM CEDT,CDG,11:40 AM CEDT,95
AF,8302,1,A320,CDG,10:35 AM CEDT,NCE,12:10 PM CEDT,95
AF,8304,1,A330,CDG,10:15 AM CEDT,CAI,03:45 PM ZE2,270
AF,8305,1,CRJ-700,NCE,02:05 PM CEDT,BOD,03:30 PM CEDT,85
AF,8307,1,ERJ-145,CFE,09:55 AM CEDT,CDG,11:00 AM CEDT,65
AF,8308,1,ERJ-145,CDG,08:15 AM CEDT,CFE,09:15 AM CEDT,60
AF,8310,1,ERJ-145,CDG,03:25 PM CEDT,CFE,04:25 PM CEDT,60
AF,8311,1,A320,NCE,07:25 AM CEDT,CDG,09:00 AM CEDT,95
AF,8314,1,B777-200,CDG,10:20 AM CEDT,IAH,01:50 PM CDT,630
