"AF",7563,"","","J","06/08/2006","22/10/2006","0","0","0","0","0","0","1","AJA","FR","  ","AJA","11:35:00","11:35:00","+0200","","ORY","13:10:00","13:10:00","+0200","W","321","32S","FR","  ","PAR","RFY","YSRBKHTVLMAQWENIY","",0,0,"","",False,"321","S S S S S S S S S S S S S S S S",568,95,0,2,1,"9","0","0","XK 7563","",584458
"AF",7565,"","","J","29/07/2006","02/09/2006","0","0","0","0","0","1","0","AJA","FR","  ","AJA","19:05:00","19:05:00","+0200","","ORY","20:40:00","20:40:00","+0200","W","321","32S","FR","  ","PAR","RFY","YSRBKHTVLMAQWENIY","",0,0,"","",False,"321","S S S S S S S S S S S S S S S S",568,95,0,1,1,"9","0","0","XK 7565","",584464
"AF",4501,"S","XK","J","31/07/2006","28/10/2006","1","1","1","1","1","1","0","AJA","FR","  ","AJA","06:55:00","06:55:00","+0200","","ORY","08:30:00","08:30:00","+0200","W","320","32S","FR","  ","PAR","RFY","YSRBKHTVLMAQWENIY","",0,0,"","",False,"320","",568,95,0,2,1,"9","0","1","XK 4501","XK",573391
"AF",4503,"S","XK","J","31/07/2006","27/10/2006","1","1","1","1","1","0","0","AJA","FR","  ","AJA","12:05:00","12:05:00","+0200","","ORY","13:40:00","13:40:00","+0200","W","320","32S","FR","  ","PAR","RFY","YSRBKHTVLMAQWENIY","",0,0,"","",False,"320","",568,95,0,3,1,"9","0","1","XK 4503","XK",573400
"AF",4503,"S","XK","J","05/08/2006","02/09/2006","0","0","0","0","0","1","0","AJA","FR","  ","AJA","12:05:00","12:05:00","+0200","","ORY","13:40:00","13:40:00","+0200","W","320","32S","FR","  ","PAR","RFY","YSRBKHTVLMAQWENIY","",0,0,"","",False,"320","",568,95,0,4,1,"9","0","1","XK 4503","XK",573401
"AF",4503,"S","XK","J","06/08/2006","03/09/2006","0","0","0","0","0","0","1","AJA","FR","  ","AJA","13:05:00","13:05:00","+0200","","ORY","14:40:00","14:40:00","+0200","W","320","32S","FR","  ","PAR","RFY","YSRBKHTVLMAQWENIY","",0,0,"","",False,"320","",568,95,0,5,1,"9","0","1","XK 4503","XK",573402
"AF",4505,"S","XK","J","31/07/2006","08/09/2006","1","1","1","1","1","0","1","AJA","FR","  ","AJA","18:50:00","18:50:00","+0200","","ORY","20:25:00","20:25:00","+0200","W","320","32S","FR","  ","PAR","RFY","YSRBKHTVLMAQWENIY","",0,0,"","",False,"320","",568,95,0,2,1,"9","0","1","XK 4505","XK",573411
"AF",4507,"S","XK","J","31/07/2006","01/09/2006","1","1","1","1","1","0","0","AJA","FR","  ","AJA","10:35:00","10:35:00","+0200","","ORY","12:10:00","12:10:00","+0200","W","319","32S","FR","  ","PAR","RFY","YSRBKHTVLMAQWENIY","",0,0,"","",False,"319","",568,95,0,1,1,"9","0","1","XK 4507","XK",573419
"AF",7567,"","","J","31/07/2006","01/09/2006","1","1","1","1","1","0","0","AJA","FR","  ","AJA","13:05:00","13:05:00","+0200","","ORY","14:40:00","14:40:00","+0200","W","321","32S","FR","  ","PAR","RFY","YSRBKHTVLMAQWENIY","",0,0,"","",False,"321","S S S S S S S S S S S S S S S S",568,95,0,2,1,"9","0","0","XK 7567","",584471
"AF",7567,"","","J","06/08/2006","03/09/2006","0","0","0","0","0","0","1","AJA","FR","  ","AJA","12:05:00","12:05:00","+0200","","ORY","13:40:00","13:40:00","+0200","W","321","32S","FR","  ","PAR","RFY","YSRBKHTVLMAQWENIY","",0,0,"","",False,"321","S S S S S S S S S S S S S S S S",568,95,0,3,1,"9","0","0","XK 7567","",584472
"AF",7569,"","","J","31/07/2006","30/08/2006","1","1","1","0","0","0","0","AJA","FR","  ","AJA","14:35:00","14:35:00","+0200","","ORY","16:10:00","16:10:00","+0200","W","321","32S","FR","  ","PAR","RFY","YSRBKHTVLMAQWENIY","",0,0,"","",False,"321","",568,95,0,3,1,"9","0","0","XK 7569","",584488
"AF",7569,"","","J","03/08/2006","31/08/2006","0","0","0","1","0","0","0","AJA","FR","  ","AJA","14:35:00","14:35:00","+0200","","ORY","16:10:00","16:10:00","+0200","W","744","747","FR","  ","PAR","RFY","YSRBKHTVLMAQWENIY","",0,0,"","",False,"744","",568,95,0,4,1,"9","0","0","XK 7569","",584489
"AF",7569,"","","J","04/08/2006","27/10/2006","0","0","0","0","1","0","1","AJA","FR","  ","AJA","14:35:00","14:35:00","+0200","","ORY","16:10:00","16:10:00","+0200","W","744","747","FR","  ","PAR","RFY","YSRBKHTVLMAQWENIY","",0,0,"","",False,"744","",568,95,0,5,1,"9","0","0","XK 7569","",584490
"AF",7569,"","","J","05/08/2006","02/09/2006","0","0","0","0","0","1","0","AJA","FR","  ","AJA","14:35:00","14:35:00","+0200","","ORY","16:10:00","16:10:00","+0200","W","744","747","FR","  ","PAR","RFY","YSRBKHTVLMAQWENIY","",0,0,"","",False,"744","",568,95,0,6,1,"9","0","0","XK 7569","",584491
"AF",7573,"","","J","30/07/2006","03/09/2006","0","0","0","0","0","0","1","AJA","FR","  ","AJA","21:05:00","21:05:00","+0200","","ORY","22:40:00","22:40:00","+0200","W","320","32S","FR","  ","PAR","RFY","YSRBKHTVLMAQWENIY","",0,0,"","",False,"320","",568,95,0,1,1,"9","0","0","XK 7573","",584515
"AF",5386,"S","YS","J","29/07/2006","30/09/2006","0","0","0","0","0","1","0","AJA","FR","  ","AJA","15:50:00","15:50:00","+0200","","SXB","17:30:00","17:30:00","+0200","","F70","F70","FR","  ","SXB","RFY","YSBKRMHTVXQUWEANLIGY","",0,0,"","",False,"F70","",463,100,0,1,1,"9","0","1","XK 5386","YS",576847
"AF",5386,"S","YS","J","30/07/2006","24/09/2006","0","0","0","0","0","0","1","AJA","FR","  ","AJA","09:00:00","09:00:00","+0200","","SXB","10:40:00","10:40:00","+0200","","F70","F70","FR","  ","SXB","RFY","YSBKRMHTVXQUWEANLIGY","",0,0,"","",False,"F70","",463,100,0,2,1,"9","0","1","XK 5386","YS",576848
"AF",5389,"S","YS","J","29/07/2006","30/09/2006","0","0","0","0","0","1","0","AJA","FR","  ","AJA","20:45:00","20:45:00","+0200","","TLS","22:15:00","22:15:00","+0200","","F70","F70","FR","  ","TLS","RFY","YSBKRMHTVXQUWEANLIY","",0,0,"","",False,"F70","",397,90,0,1,1,"9","0","1","XK 5389","YS",576853
"AF",5389,"S","YS","J","30/07/2006","24/09/2006","0","0","0","0","0","0","1","AJA","FR","  ","AJA","13:35:00","13:35:00","+0200","","TLS","15:05:00","15:05:00","+0200","","F70","F70","FR","  ","TLS","RFY","YSBKRMHTVXQUWEANLIY","",0,0,"","",False,"F70","",397,90,0,2,1,"9","0","1","XK 5389","YS",576854
"AF",5668,"S","DB","J","30/07/2006","24/09/2006","0","0","0","0","0","0","1","AJA","FR","  ","AJA","08:25:00","08:25:00","+0200","","UIP","10:40:00","10:40:00","+0200","","100","100","FR","  ","UIP","RFY","YSBKHTVRMQUWEANLIY","",0,0,"","",False,"100","",762,135,0,1,1,"9","0","1","XK 5668","DB",577950
"AF",6580,"","","F","01/08/2006","24/10/2006","0","1","0","0","0","0","0","ALG","DZ","  ","ALG","02:40:00","02:40:00","+0100","","BKO","06:00:00","06:00:00","+0000","","ABY","ABF","ML","  ","BKO","Y","LL","",0,0,"","",False,"ABY","",1813,260,0,1,2,"9","0","0","","",581688
"AF",3549,"","","J","31/07/2006","28/10/2006","1","1","1","1","1","1","1","ALG","DZ","  ","ALG","14:10:00","14:10:00","+0100","","CDG","17:30:00","17:30:00","+0200","2B","320","32S","FR","  ","PAR","RFJY","CDZFYSBKHRMTQVLUWENICY","",0,0,"","",False,"320","M M M M S S S S S S S S S S S S S S S S",856,140,0,2,1,"9","0","0","","",572499
"AF",3543,"","","J","31/07/2006","28/10/2006","1","0","1","1","0","1","0","ALG","DZ","  ","ALG","12:10:00","12:10:00","+0100","","MRS","14:30:00","14:30:00","+0200","1","320","32S","FR","  ","MRS","RFJY","CDZFYSBKHRMTQVLUWENICY","",0,0,"","",False,"320","M M M M S S S S S S S S S S S S S S S S",480,80,0,3,1,"9","0","0","","",572485
"AF",3543,"","","J","01/08/2006","22/09/2006","0","1","0","0","1","0","0","ALG","DZ","  ","ALG","12:10:00","12:10:00","+0100","","MRS","14:30:00","14:30:00","+0200","1","320","32S","FR","  ","MRS","RFJY","CDZFYSBKHRMTQVLUWENICY","",0,0,"","",False,"320","M M M M S S S S S S S S S S S S S S S S",480,80,0,4,1,"9","0","0","","",572486
"AF",3543,"","","J","06/08/2006","22/10/2006","0","0","0","0","0","0","1","ALG","DZ","  ","ALG","12:10:00","12:10:00","+0100","","MRS","14:30:00","14:30:00","+0200","1","320","32S","FR","  ","MRS","RFJY","CDZFYSBKHRMTQVLUWENICY","",0,0,"","",False,"320","M M M M S S S S S S S S S S S S S S S S",480,80,0,5,1,"9","0","0","","",572487
"AF",6580,"","","F","01/08/2006","24/10/2006","0","1","0","0","0","0","0","ALG","DZ","  ","ALG","02:40:00","02:40:00","+0100","","NKC","09:00:00","09:00:00","+0000","","ABY","ABF","MR","  ","NKC","Y","LL","",0,1,"BKO","",False,"ABY!ABY","",1745,365,75,1,2,"9","0","0","","",581689
"AF",6586,"","","F","04/08/2006","27/10/2006","0","0","0","0","1","0","0","ALG","DZ","  ","ALG","13:40:00","13:40:00","+0100","","NKC","16:50:00","16:50:00","+0000","","ABY","ABF","MR","  ","NKC","Y","LL","",0,0,"","",False,"ABY","",1745,250,0,1,2,"9","0","0","","",581729
"AF",3539,"","","J","31/07/2006","28/10/2006","1","0","1","1","0","1","1","ALG","DZ","  ","ALG","10:10:00","10:10:00","+0100","","ORY","13:20:00","13:20:00","+0200","W","320","32S","FR","  ","PAR","RFJY","CDZFYSBKHRMTQVLUWENICY","",0,0,"","",False,"320","M M M M M M M M M M M M M M M M M M M M",837,130,0,2,1,"9","0","0","","",572457
"AF",3539,"","","J","01/08/2006","22/09/2006","0","1","0","0","1","0","0","ALG","DZ","  ","ALG","10:10:00","10:10:00","+0100","","ORY","13:20:00","13:20:00","+0200","W","320","32S","FR","  ","PAR","RFJY","CDZFYSBKHRMTQVLUWENICY","",0,0,"","",False,"320","M M M M M M M M M M M M M M M M M M M M",837,130,0,3,1,"9","0","0","","",572458
"AF",3541,"","","J","31/07/2006","28/10/2006","1","1","1","1","1","1","1","ALG","DZ","  ","ALG","19:15:00","19:15:00","+0100","","ORY","22:25:00","22:25:00","+0200","W","320","32S","FR","  ","PAR","RFJY","CDZFYSBKHRMTQVLUWENICY","",0,0,"","",False,"320","M M M M M M M M M M M M M M M M M M M M",837,130,0,3,1,"9","0","0","","",572471
"AF",587,"","","J","31/07/2006","18/09/2006","1","0","0","0","0","0","0","AMM","JO","  ","AMM","07:45:00","07:45:00","+0300","N","CDG","11:50:00","11:50:00","+0200","2E","320","32S","FR","  ","PAR","JY","CDIZQYBKHTVLNCY","",0,0,"","",False,"320","B B B B B B B B B B B B B",2113,305,0,2,1,"9","0","0","DL 8429","",564213
"AF",587,"","","J","01/08/2006","05/09/2006","0","1","0","1","1","1","1","AMM","JO","  ","AMM","07:45:00","07:45:00","+0300","N","CDG","11:50:00","11:50:00","+0200","2E","320","32S","FR","  ","PAR","JY","CDIZQYBKHTVLNCY","",0,0,"","",False,"320","B B B B B B B B B B B B B",2113,305,0,3,1,"9","0","0","DL 8429","",564214
"AF",587,"","","J","02/08/2006","06/09/2006","0","0","1","0","0","0","0","AMM","JO","  ","AMM","07:45:00","07:45:00","+0300","N","CDG","11:50:00","11:50:00","+0200","2E","320","32S","FR","  ","PAR","JY","CDIZQYBKHTVLNCY","",0,0,"","",False,"320","B B B B B B B B B B B B B",2113,305,0,4,1,"9","0","0","DL 8429","",564215
"AF",1641,"","","J","31/07/2006","01/09/2006","1","0","1","0","1","0","0","AMS","NL","  ","AMS","13:40:00","13:40:00","+0200","","CDG","14:55:00","14:55:00","+0200","2F","320","32S","FR","  ","PAR","JY","XXCY","",0,0,"","",False,"320","M M M M M M M",249,75,0,3,1,"9","0","0","KL 2009","",566683
"AF",1641,"","","J","01/08/2006","31/08/2006","0","1","0","1","0","0","0","AMS","NL","  ","AMS","13:40:00","13:40:00","+0200","","CDG","14:55:00","14:55:00","+0200","2F","320","32S","FR","  ","PAR","JY","XXCY","",0,0,"","",False,"320","M M M M M M M",249,75,0,4,1,"9","0","0","KL 2009","",566684
"AF",1641,"","","J","05/08/2006","26/08/2006","0","0","0","0","0","1","0","AMS","NL","  ","AMS","13:40:00","13:40:00","+0200","","CDG","14:55:00","14:55:00","+0200","2F","319","32S","FR","  ","PAR","JY","XXCY","",0,0,"","",False,"319","M M M M M M M",249,75,0,5,1,"9","0","0","KL 2009","",566685
"AF",1641,"","","J","06/08/2006","27/08/2006","0","0","0","0","0","0","1","AMS","NL","  ","AMS","13:40:00","13:40:00","+0200","","CDG","14:55:00","14:55:00","+0200","2F","318","32S","FR","  ","PAR","JY","XXCY","",0,0,"","",False,"318","M M M M M M M",249,75,0,6,1,"9","0","0","KL 2009","",566686
